#X,Tire_fl->fzcp_Force(abs),Tire_fl->fycp_Force(abs),Tire_fl->fxcp_Force(abs),Tire_rr->fzcp_Force(abs),Tire_rr->fycp_Force(abs),Tire_rr->fxcp_Force(abs),Tire_fr->fzcp_Force(abs),Tire_fr->fycp_Force(abs),Tire_fr->fxcp_Force(abs),Tire_rl->fzcp_Force(abs),Tire_rl->fycp_Force(abs),Tire_rl->fxcp_Force(abs)
#Time(sec),Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real
5.500000E+00,3613.816895,-81.571571,-43.317722,4379.581543,-68.012505,250.357376,3368.029297,20.141659,-111.921188,4287.863281,40.067966,190.143921
5.510000E+00,3568.528809,-89.040321,-59.058411,4368.908203,-62.846607,259.529114,3476.760742,8.510580,-76.428627,4208.923828,46.710922,197.729172
5.520000E+00,3498.926270,-88.664673,-77.110741,4338.894531,-54.154423,269.638580,3592.188965,7.426452,-40.147266,4150.243164,56.751984,217.367874
5.530000E+00,3417.188965,-80.095284,-86.242981,4293.979492,-44.068970,287.525055,3693.466309,17.102997,-1.691439,4122.107422,69.184525,254.752182
5.540000E+00,3338.163330,-67.316521,-113.830399,4243.506348,-31.918354,274.406799,3759.744629,39.002167,-0.793149,4131.992676,79.283325,267.958466
5.550000E+00,3276.827881,-51.847813,-141.047012,4196.751953,-21.460794,254.312180,3780.038574,67.604866,-20.647476,4177.751953,86.626358,274.790131
5.560000E+00,3243.685059,-35.557484,-149.622269,4160.990723,-15.656735,245.973145,3752.892334,95.812119,-40.947971,4249.481445,91.042511,289.551422
5.570000E+00,3244.239258,-20.923233,-136.393738,4141.833496,-15.364710,249.606323,3684.173096,118.109818,-57.391636,4333.263184,91.793518,308.655273
5.580000E+00,3279.269287,-10.733305,-112.451324,4143.487305,-19.691893,252.884064,3585.137207,131.343719,-77.586288,4414.778809,87.873711,316.288788
5.590000E+00,3342.824951,-6.529051,-78.382851,4165.612305,-28.269188,260.512848,3472.436523,133.270874,-94.318665,4480.171875,80.262238,316.545593
5.600000E+00,3423.787842,-9.774618,-45.556458,4204.713379,-39.100090,263.248413,3366.321533,124.502396,-111.251312,4517.326172,69.624947,300.774841
5.610000E+00,3507.033203,-21.319946,-32.873508,4252.872070,-49.501007,249.134598,3287.213623,107.718842,-136.301163,4518.042480,57.283840,261.795105
5.620000E+00,3577.286133,-38.488255,-31.744827,4300.999023,-58.556183,235.028976,3249.143066,85.486145,-154.362076,4482.458008,46.682491,222.054153
5.630000E+00,3622.454346,-57.540630,-35.661964,4340.569336,-65.008728,230.058685,3258.235107,61.153400,-156.461517,4417.783203,40.170135,194.141525
5.640000E+00,3634.884766,-74.505928,-39.183479,4364.762695,-67.959671,239.026260,3312.351807,38.110928,-137.031555,4336.292969,39.000065,185.614685
5.650000E+00,3612.109619,-86.562691,-46.215252,4369.085449,-66.503624,254.059738,3402.689697,20.159035,-102.101753,4252.070313,42.800220,191.718689
5.660000E+00,3557.550049,-92.302017,-66.366081,4352.256836,-60.028992,259.149780,3513.560303,11.454611,-68.753418,4179.617188,49.975784,199.103470
5.670000E+00,3481.708984,-89.876534,-85.754608,4317.670898,-50.702217,267.824829,3625.686523,13.416299,-34.731171,4131.255371,60.283287,220.947800
5.680000E+00,3397.588379,-79.718658,-97.415344,4270.622559,-40.378033,281.380737,3718.199219,26.042713,-2.850713,4115.911133,72.254707,256.726868
5.690000E+00,3320.298096,-65.551422,-120.851540,4221.096680,-29.073597,271.194763,3771.920654,49.404194,-3.003391,4138.638672,81.887390,274.083099
5.700000E+00,3264.366455,-49.547089,-144.482162,4178.640625,-19.779278,252.111664,3777.681885,78.097549,-25.016279,4195.314941,88.190544,281.412872
5.710000E+00,3238.883301,-33.401619,-148.226120,4149.464844,-15.445830,245.538483,3736.839844,104.720688,-45.998455,4273.738281,91.379700,295.817993
5.720000E+00,3248.279541,-19.611397,-132.244537,4138.643066,-16.463295,248.710068,3656.943359,124.319870,-64.370285,4359.407227,90.711472,310.971039
5.730000E+00,3291.367920,-10.562592,-103.683517,4148.613281,-22.116678,254.660950,3551.010742,133.927582,-82.796234,4437.825195,85.783279,317.149780
5.740000E+00,3360.651367,-7.752236,-65.488739,4178.170898,-31.611753,264.659790,3436.891113,132.128006,-96.569435,4495.766113,77.485474,315.473450
5.750000E+00,3443.723145,-13.421555,-43.744995,4222.013672,-41.815983,255.441910,3336.321777,120.855057,-122.143158,4521.339844,65.796364,284.568634
5.760000E+00,3524.765869,-26.329437,-34.205933,4271.521484,-51.833042,241.669724,3267.676514,101.930031,-145.552124,4509.656738,53.992672,245.194427
5.770000E+00,3589.158447,-43.837742,-34.006973,4317.585938,-60.120003,230.816544,3243.045898,78.569275,-158.747665,4463.238281,44.656364,209.088074
5.780000E+00,3626.031494,-61.907974,-34.468975,4352.399902,-65.772354,234.305542,3265.947998,53.960590,-151.465576,4391.554199,40.057346,191.105545
5.790000E+00,3628.659424,-77.418518,-39.756962,4369.613281,-67.297462,244.298431,3332.348145,32.004303,-127.273300,4307.657715,40.310638,186.161911
5.800000E+00,3596.165527,-87.633430,-51.375156,4365.879395,-64.269623,255.861404,3431.300049,16.353256,-91.930382,4225.976563,45.094467,192.733017
5.810000E+00,3534.310303,-91.157318,-74.764359,4341.880371,-56.704208,258.878052,3545.354736,10.799128,-60.609840,4160.855469,52.999996,202.273697
5.820000E+00,3454.921631,-86.302048,-91.808960,4301.901367,-47.173313,270.349457,3654.483398,15.845876,-25.951588,4123.434082,63.891457,230.538406
5.830000E+00,3371.578125,-74.936157,-108.370010,4252.626953,-36.540676,275.906494,3737.662598,31.939489,-4.120923,4121.385742,75.086235,260.956085
5.840000E+00,3299.339355,-59.732723,-126.246414,4204.089355,-26.351116,269.514496,3778.537109,56.806362,-4.832216,4156.397949,84.228256,282.735474
5.850000E+00,3252.176514,-43.929649,-148.246704,4166.301758,-18.192192,248.394852,3769.778809,85.782478,-31.933748,4222.596680,89.158058,286.662170
5.860000E+00,3237.262939,-28.318518,-143.703217,4143.906250,-15.729501,247.297272,3715.909668,110.538834,-50.314735,4305.463867,91.310089,303.672180
5.870000E+00,3257.735107,-15.985096,-123.915863,4141.364258,-18.189093,250.749954,3626.061523,127.398926,-69.755981,4390.360352,89.235062,314.867676
5.880000E+00,3310.143799,-8.629602,-88.515144,4159.308105,-25.361349,261.782990,3514.965088,133.394165,-83.914391,4463.084473,83.466827,321.595276
5.890000E+00,3385.825439,-8.856005,-60.152950,4195.418457,-34.621902,258.749176,3403.013428,128.946167,-107.681854,4509.920410,73.516693,302.040710
5.900000E+00,3470.374756,-17.025322,-43.399464,4242.454590,-44.705936,246.736542,3310.912842,115.189865,-134.372650,4521.779785,61.682720,266.355103
5.910000E+00,3548.119629,-31.638758,-37.252357,4291.578613,-54.118710,233.139069,3255.420654,94.758568,-155.353027,4496.474121,50.619678,226.632324
5.920000E+00,3605.366211,-49.501209,-36.195839,4333.942383,-61.613228,228.131912,3246.109131,70.805870,-161.116531,4439.264648,42.924545,197.314209
5.930000E+00,3632.211914,-66.856400,-36.057735,4362.185547,-66.057030,236.246964,3284.049561,46.745457,-146.011505,4361.293945,40.089409,185.912445
5.940000E+00,3623.626465,-80.639008,-39.696171,4371.150391,-66.384270,251.536530,3362.908447,26.326309,-113.586777,4276.459473,42.158726,189.721680
5.950000E+00,3580.389404,-89.268738,-60.009865,4358.508301,-61.491299,255.245422,3469.249023,14.113342,-82.770271,4199.436523,47.648643,193.026993
5.960000E+00,3511.330566,-90.184517,-82.116676,4327.434570,-53.266403,261.174805,3584.468506,12.015258,-49.863876,4143.677246,56.567688,209.889511
5.970000E+00,3428.976563,-83.515312,-104.092628,4282.940430,-42.970169,265.143311,3687.137451,21.269073,-23.651728,4119.537109,67.190636,234.540009
5.980000E+00,3347.373779,-70.198357,-112.713333,4232.363770,-33.308151,278.161713,3758.261719,39.846771,0.653680,4131.550781,78.528648,274.285095
5.990000E+00,3281.559570,-54.594631,-130.339767,4186.839355,-23.897333,267.929962,3783.008301,66.469292,-7.527193,4179.458008,86.402451,292.198212
6.000000E+00,3244.323486,-39.174709,-149.413254,4155.396973,-17.163666,246.238083,3757.814209,95.058144,-38.751244,4254.233398,89.844131,293.151245
6.010000E+00,3240.730713,-24.417389,-136.983276,4140.872559,-16.691504,250.418488,3689.975830,117.275276,-54.840534,4339.743652,90.799141,311.858032
6.020000E+00,3272.262695,-13.456710,-108.471809,4146.996582,-21.008690,259.423737,3590.185303,130.447342,-70.279686,4421.696777,87.648666,323.835144
6.030000E+00,3333.879639,-8.637057,-75.882385,4173.498047,-28.753740,263.100525,3475.738037,132.972366,-90.051132,4485.722656,80.161034,317.504578
6.040000E+00,3414.446777,-11.832726,-55.507919,4215.303223,-37.975761,251.855591,3368.145020,125.380562,-119.871094,4519.198242,69.150124,286.045288
6.050000E+00,3498.582764,-22.145655,-41.022442,4264.481445,-47.929310,240.526321,3286.723389,108.966560,-143.966400,4516.120605,57.638557,249.323090
6.060000E+00,3570.826904,-37.929413,-35.725872,4311.667969,-56.716351,230.686691,3246.480469,86.955627,-159.157135,4476.927246,47.812359,213.453094
6.070000E+00,3618.810303,-55.476665,-31.539459,4348.865723,-63.397610,234.639603,3253.819092,62.452507,-154.490692,4409.863770,42.157116,194.565811
6.080000E+00,3633.688721,-71.630486,-31.633469,4369.205566,-66.420753,246.547455,3307.365479,39.225929,-131.376007,4327.286133,41.151264,189.749878
6.090000E+00,3612.002686,-84.088768,-45.844032,4368.230469,-64.522644,253.016846,3398.200195,21.636271,-102.566536,4243.653809,44.168068,189.281296
6.100000E+00,3558.317871,-89.988693,-66.732513,4346.971191,-58.481930,258.729919,3510.540527,12.685212,-69.445183,4173.684082,51.016773,199.564651
6.110000E+00,3482.697266,-88.371155,-92.384491,4309.257324,-49.232582,260.436981,3623.836670,14.825983,-41.181942,4130.098145,60.344063,216.861908
6.120000E+00,3398.835205,-79.262527,-111.342155,4260.991699,-39.097782,266.774170,3717.415039,27.676882,-16.557989,4120.666504,71.178635,247.002274
6.130000E+00,3321.002930,-64.709808,-119.912483,4211.077637,-29.834364,275.516418,3773.201416,49.176945,0.122571,4147.857910,81.614868,284.071411
6.140000E+00,3263.965820,-49.053474,-138.566666,4170.591797,-21.327196,259.796387,3779.685547,77.065659,-17.706039,4208.245605,87.823425,295.091156
6.150000E+00,3238.632568,-34.109447,-151.339874,4146.782715,-16.521082,241.805099,3737.519531,104.143875,-49.256012,4289.562012,89.877525,296.400024
6.160000E+00,3247.897705,-20.332682,-128.635193,4141.196289,-18.244520,253.062943,3656.082031,122.961624,-61.036564,4375.203125,89.688026,317.710815
6.170000E+00,3291.528076,-11.449050,-97.710327,4156.810059,-23.833313,259.740143,3548.272461,132.309006,-78.797180,4451.065430,84.873734,321.441284
6.180000E+00,3362.061768,-9.813514,-74.049370,4190.904297,-31.744122,252.080872,3433.944336,131.284485,-107.987556,4502.849121,75.639938,298.597382
6.190000E+00,3445.977051,-15.449751,-52.979183,4236.879395,-41.472782,243.738968,3333.751465,120.026764,-133.690613,4521.029785,64.639206,267.292206
6.200000E+00,3527.758057,-27.680674,-38.795567,4286.297852,-51.183857,235.687088,3266.123047,101.114136,-152.222916,4502.060059,53.919849,232.729034
6.210000E+00,3592.652588,-44.113766,-31.318390,4329.913086,-59.334782,233.585892,3243.289307,77.763802,-157.790268,4449.688965,45.833977,205.301910
6.220000E+00,3629.144287,-61.254795,-27.337313,4359.978516,-64.694885,242.026978,3268.829834,53.350933,-144.476425,4374.207520,42.038513,192.997604
6.230000E+00,3629.923340,-76.524490,-36.533302,4370.288574,-65.539330,248.143997,3338.502686,32.166672,-121.705757,4289.176758,42.352940,186.516891
6.240000E+00,3595.297607,-86.463493,-51.383804,4359.647461,-62.251286,257.860016,3440.263184,17.394920,-88.003914,4209.764648,47.115429,194.384109
6.250000E+00,3531.503906,-89.749695,-77.207581,4330.045898,-54.723965,258.936401,3555.797119,12.725019,-58.120647,4150.191406,54.736042,205.411942
6.260000E+00,3450.861816,-85.373184,-103.391914,4286.702148,-44.901474,259.531860,3663.998535,19.268986,-33.267876,4121.277832,64.469093,225.991760
6.270000E+00,3367.609375,-74.226997,-121.598175,4236.811035,-34.919163,264.020325,3744.577881,35.994232,-14.358780,4128.549805,74.941544,256.963379
6.280000E+00,3296.080078,-58.952450,-131.716751,4189.875000,-26.288221,267.195251,3782.145508,60.156178,-7.989223,4171.221680,84.000481,288.651703
6.290000E+00,3250.457764,-43.605099,-150.065521,4156.680664,-18.992924,246.726135,3768.829102,88.463730,-34.553802,4242.681152,88.312485,292.204437
6.300000E+00,3238.397461,-28.736269,-144.947678,4141.476074,-17.186012,245.565842,3709.832275,112.329552,-54.237457,4327.648926,89.828377,306.605194
6.310000E+00,3261.289307,-16.564674,-115.038872,4145.789551,-20.758133,258.794525,3615.478760,127.418518,-65.470314,4410.703613,88.061340,324.239868
6.320000E+00,3316.939453,-10.577816,-88.376656,4171.016113,-27.071058,256.452332,3502.237061,132.859604,-91.039841,4477.075195,81.179108,312.558716
6.330000E+00,3394.664063,-11.776027,-65.417900,4211.770020,-35.699497,248.005478,3390.809326,127.617493,-119.748222,4514.377441,71.157387,284.574005
6.340000E+00,3479.796631,-20.005232,-45.835785,4260.641602,-45.490166,240.629272,3301.513184,112.997887,-142.354248,4515.651367,60.304893,251.888580
6.350000E+00,3556.695313,-34.007397,-33.705353,4308.385254,-54.572002,235.271378,3250.904785,92.008186,-155.613541,4480.509766,50.667553,219.818405
6.360000E+00,3611.453613,-51.006290,-28.996008,4346.129883,-61.410416,235.588638,3247.866943,68.044739,-154.744308,4415.948730,44.216522,196.310883
6.370000E+00,3633.948486,-67.702301,-31.925014,4366.760742,-64.783348,241.994736,3292.793457,44.744068,-138.584488,4334.165527,42.089531,185.449005
6.380000E+00,3620.230469,-80.748962,-41.035183,4366.887695,-64.126701,253.457626,3377.802490,25.685291,-108.000557,4250.068359,44.532158,189.140320
6.390000E+00,3572.327637,-88.326637,-63.838543,4346.286133,-58.793873,255.981171,3487.925293,15.019613,-77.438515,4178.542969,50.249611,195.633392
6.400000E+00,3499.889893,-88.430626,-89.680794,4309.147949,-50.385788,258.209930,3603.508301,14.807562,-47.988434,4132.299805,58.860172,213.066879
6.410000E+00,3416.196777,-81.048065,-111.513771,4261.607910,-40.582382,261.958191,3702.732178,25.543741,-23.113619,4120.202637,69.059647,240.810593
6.420000E+00,3335.887207,-68.298630,-130.197205,4212.314941,-30.895105,261.889282,3766.642090,46.004925,-13.033931,4145.024902,78.666550,269.016724
6.430000E+00,3273.146973,-52.422077,-137.538452,4170.808594,-23.449261,263.409424,3783.314941,71.835312,-13.568535,4202.456055,86.337494,297.894501
6.440000E+00,3241.150391,-37.805061,-155.368500,4147.049316,-17.651859,239.212250,3749.131348,99.569016,-48.324070,4282.727539,88.556755,293.670685
6.450000E+00,3243.472412,-23.548100,-133.651093,4141.468262,-18.706438,251.633835,3673.406738,119.541595,-58.420513,4368.503418,89.209114,316.842499
6.460000E+00,3281.010742,-13.756457,-103.143051,4156.840332,-23.534876,258.991241,3568.150879,130.634125,-75.390381,4445.420410,85.260529,321.714508
6.470000E+00,3347.796387,-10.846206,-79.733475,4190.846680,-30.660473,251.118973,3452.782471,131.613571,-105.439583,4498.954590,76.775337,298.757385
6.480000E+00,3430.781738,-14.813259,-55.340054,4236.854980,-39.991840,245.615067,3348.146729,121.994217,-129.875275,4519.361328,66.517380,270.115814
6.490000E+00,3514.486816,-25.673838,-39.879345,4286.292969,-49.339523,236.989349,3273.764893,104.461586,-150.182724,4502.488770,56.001389,234.564041
6.500000E+00,3583.706787,-41.015633,-29.524544,4329.923828,-57.530506,235.479507,3243.108643,81.824577,-156.370605,4451.816406,47.839268,207.138199
6.510000E+00,3625.492920,-58.181927,-29.096743,4359.104492,-62.782436,237.843063,3261.814453,57.897800,-149.678726,4376.866699,43.280773,188.561890
6.520000E+00,3632.805664,-73.413490,-34.270000,4369.436035,-64.417389,247.726028,3325.901611,36.097378,-125.999901,4292.183594,43.273041,185.573441
6.530000E+00,3603.281738,-84.583580,-53.579990,4358.120117,-61.361031,250.740341,3424.456543,20.663410,-97.883072,4212.615234,46.860916,186.668915
6.540000E+00,3543.225586,-89.027397,-78.574814,4328.266113,-54.666199,253.338486,3540.053223,14.423621,-67.206879,4152.283691,53.890972,199.288986
6.550000E+00,3464.062744,-85.410767,-97.672180,4284.583984,-46.160706,263.782684,3651.714844,18.545141,-32.932327,4122.008301,63.752514,229.724213
6.560000E+00,3379.876709,-75.781479,-121.763512,4235.054688,-36.088020,261.320251,3737.381348,34.097202,-17.591339,4128.500977,73.427971,254.523361
6.570000E+00,3305.427979,-61.475613,-135.101837,4188.793457,-27.475399,262.799164,3781.207520,57.340202,-11.555137,4170.617676,82.254570,284.680267
6.580000E+00,3254.878906,-46.141319,-148.563385,4155.860352,-20.577938,249.944580,3774.441162,84.752464,-29.996723,4241.301758,87.308617,296.243652
6.590000E+00,3237.941406,-31.649666,-149.968048,4142.122559,-17.872572,241.831528,3719.973145,109.488617,-54.969070,4326.357910,88.724632,303.517670
6.600000E+00,3256.033936,-19.021059,-119.938522,4147.529785,-21.003706,256.598297,3628.494141,125.448288,-64.648033,4409.499023,87.621849,322.628662
6.610000E+00,3308.099854,-12.228827,-92.696632,4173.630859,-26.773346,255.264389,3515.647949,132.123047,-89.515892,4476.033691,81.420898,311.633148
6.620000E+00,3384.156738,-12.392897,-69.129486,4214.938965,-34.853474,247.302109,3402.292969,128.202713,-118.534508,4513.417480,72.000725,283.671326
6.630000E+00,3469.687256,-19.394867,-47.145660,4264.039063,-44.285408,241.411514,3309.028809,114.669136,-140.597610,4514.826660,61.657318,251.900345
6.640000E+00,3548.895508,-32.316067,-32.639530,4311.497070,-53.165955,236.997116,3253.342529,94.457649,-153.791321,4479.756836,52.263332,220.291290
6.650000E+00,3606.969482,-48.893234,-29.446301,4347.852539,-59.759369,234.143066,3245.600586,71.091469,-156.516525,4414.810059,45.572483,193.593109
6.660000E+00,3633.735352,-65.292923,-30.692488,4367.050781,-63.403919,241.641876,3286.442627,47.783817,-140.756699,4332.997559,43.271767,183.965576
6.670000E+00,3623.668945,-79.013550,-44.471714,4365.096191,-62.710209,246.811859,3368.775635,28.725826,-115.862610,4249.126465,44.865726,181.831955
6.680000E+00,3578.978760,-87.212196,-66.848236,4343.083496,-57.975868,250.317825,3478.167236,17.294897,-85.517570,4178.043945,50.128849,189.887955
6.690000E+00,3508.440674,-88.021095,-90.602722,4304.976074,-50.349239,255.548920,3595.074463,15.841833,-53.162514,4132.392578,58.423668,210.980667
6.700000E+00,3424.964111,-81.475487,-111.828682,4256.900391,-41.147198,260.547424,3697.323975,25.318151,-25.994719,4121.001953,68.288254,240.708725
6.710000E+00,3343.263672,-69.435410,-129.961639,4207.961426,-31.910477,261.821014,3765.026611,44.712582,-13.380753,4146.745117,77.718307,270.784241
6.720000E+00,3277.904541,-54.090397,-137.484085,4167.704590,-24.653912,263.898499,3785.456787,69.915672,-12.390070,4205.058594,85.331245,300.379028
6.730000E+00,3242.872803,-40.037720,-159.742508,4146.142578,-18.433050,234.709595,3754.096191,97.860542,-50.968296,4285.916016,87.264427,290.620239
